,pageviews
2007-12-20,32
2007-12-21,19
2007-12-22,28
2007-12-23,10
2007-12-24,23
2007-12-25,19
2007-12-26,23
2007-12-27,28
2007-12-28,18
2007-12-29,26
2007-12-19,39
2007-12-18,32
2007-12-31,23
2007-12-30,18
2007-12-15,30
2007-12-14,45
2007-12-17,52
2007-12-16,32
2007-12-11,47
2007-12-10,50
2007-12-13,47
2007-12-12,39
2008-01-30,61
2008-01-16,54
2008-01-17,49
2008-01-14,55
2008-01-15,48
2008-01-12,35
2008-01-13,38
2008-01-10,49
2008-01-11,31
2008-01-18,53
2008-01-19,37
2008-01-29,52
2008-01-28,44
2008-01-27,34
2008-01-26,35
2008-01-25,41
2008-01-24,65
2008-01-23,44
2008-01-22,61
2008-01-21,44
2008-01-20,43
2008-01-05,34
2008-01-04,37
2008-01-07,35
2008-01-06,29
2008-01-01,25
2008-01-03,30
2008-01-02,36
2008-01-09,59
2008-01-08,46
2008-02-28,0
2008-02-26,66
2008-02-29,31
2008-02-01,41
2008-02-02,28
2008-02-03,24
2008-02-04,47
2008-02-05,38
2008-02-06,44
2008-02-07,63
2008-02-08,57
2008-02-09,25
2008-02-24,39
2008-02-25,50
2008-02-22,59
2008-02-23,27
2008-02-20,55
2008-02-21,47
2008-02-27,69
2008-02-17,44
2008-02-16,31
2008-02-15,49
2008-02-14,51
2008-02-13,59
2008-02-12,46
2008-02-11,64
2008-02-10,46
2008-02-19,73
2008-02-18,53
2008-03-14,69
2008-03-15,35
2008-03-16,54
2008-03-17,69
2008-03-10,62
2008-03-11,59
2008-03-12,68
2008-03-13,69
2008-03-18,64
2008-03-19,51
2008-03-30,37
2008-03-09,33
2008-03-31,65
2008-03-03,0
2008-03-02,38
2008-03-01,0
2008-03-07,36
2008-03-06,72
2008-03-05,55
2008-03-04,0
2008-03-21,41
2008-03-20,58
2008-03-23,44
2008-03-22,43
2008-03-25,54
2008-03-24,49
2008-03-27,45
2008-03-26,48
2008-03-29,32
2008-03-28,52
2008-03-08,22
2008-04-30,58
2008-04-15,69
2008-04-14,63
2008-04-17,64
2008-04-16,65
2008-04-11,50
2008-04-10,71
2008-04-13,40
2008-04-12,40
2008-04-19,43
2008-04-18,56
2008-04-28,63
2008-04-29,85
2008-04-20,44
2008-04-21,62
2008-04-22,75
2008-04-23,56
2008-04-24,62
2008-04-25,61
2008-04-26,39
2008-04-27,32
2008-04-06,41
2008-04-07,73
2008-04-04,45
2008-04-05,24
2008-04-02,53
2008-04-03,48
2008-04-01,38
2008-04-08,77
2008-04-09,65
2008-05-12,53
2008-05-13,48
2008-05-10,21
2008-05-11,52
2008-05-16,47
2008-05-31,40
2008-05-14,59
2008-05-15,42
2008-05-18,43
2008-05-19,66
2008-05-29,63
2008-05-28,47
2008-05-23,43
2008-05-22,44
2008-05-21,51
2008-05-20,48
2008-05-27,40
2008-05-26,42
2008-05-25,33
2008-05-24,43
2008-05-01,61
2008-05-03,36
2008-05-02,84
2008-05-05,46
2008-05-04,43
2008-05-07,37
2008-05-06,57
2008-05-09,46
2008-05-08,52
2008-05-17,20
2008-05-30,51
2008-06-21,42
2008-06-27,71
2008-06-24,47
2008-06-25,40
2008-06-13,64
2008-06-12,54
2008-06-11,40
2008-06-10,38
2008-06-17,62
2008-06-16,28
2008-06-15,46
2008-06-14,58
2008-06-30,35
2008-06-19,44
2008-06-18,50
2008-06-28,41
2008-06-29,27
2008-06-08,16
2008-06-09,30
2008-06-04,47
2008-06-05,45
2008-06-06,53
2008-06-07,48
2008-06-26,51
2008-06-01,0
2008-06-02,0
2008-06-03,41
2008-06-22,30
2008-06-23,25
2008-06-20,49
2008-07-10,51
2008-07-11,32
2008-07-12,17
2008-07-07,37
2008-07-06,26
2008-07-05,28
2008-07-04,31
2008-07-03,40
2008-07-02,45
2008-07-09,44
2008-07-08,49
2008-08-04,47
2008-08-31,38
2008-08-30,23
2008-08-11,30
2008-08-10,26
2008-08-13,41
2008-08-12,36
2008-08-15,40
2008-08-14,37
2008-08-17,15
2008-08-16,23
2008-08-19,39
2008-08-18,45
2008-08-05,50
2008-08-02,23
2008-08-03,26
2008-08-26,32
2008-08-01,31
2008-08-06,39
2008-08-21,46
2008-08-22,43
2008-08-23,17
2008-08-08,40
2008-08-09,33
2008-08-28,50
2008-08-29,49
2008-08-24,20
2008-08-25,46
2008-08-27,40
2008-08-20,45
2008-08-07,47
2008-09-02,34
2008-09-27,27
2008-09-26,42
2008-09-25,58
2008-09-24,54
2008-09-09,63
2008-09-22,68
2008-09-21,32
2008-09-20,35
2008-09-05,35
2008-09-23,57
2008-09-07,37
2008-09-06,33
2008-09-01,35
2008-09-03,49
2008-09-28,47
2008-09-08,50
2008-09-04,56
2008-09-30,65
2008-09-29,60
2008-09-18,56
2008-09-19,53
2008-09-16,45
2008-09-17,63
2008-09-14,40
2008-09-15,60
2008-09-12,50
2008-09-13,33
2008-09-10,40
2008-09-11,53
2008-10-09,48
2008-10-08,63
2008-10-03,51
2008-10-02,46
2008-10-01,49
2008-10-07,62
2008-10-06,53
