,pageviews
2007-12-20,53
2007-12-21,40
2007-12-22,52
2007-12-23,27
2007-12-24,42
2007-12-25,22
2007-12-26,31
2007-12-27,55
2007-12-28,48
2007-12-29,39
2007-12-19,67
2007-12-18,56
2007-12-31,24
2007-12-30,42
2007-12-15,28
2007-12-14,105
2007-12-17,66
2007-12-16,52
2007-12-11,99
2007-12-10,118
2007-12-13,86
2007-12-12,89
2008-01-30,77
2008-01-16,84
2008-01-17,92
2008-01-14,89
2008-01-15,82
2008-01-12,58
2008-01-13,41
2008-01-10,66
2008-01-11,69
2008-01-18,54
2008-01-19,71
2008-01-29,115
2008-01-28,103
2008-01-27,82
2008-01-26,47
2008-01-25,56
2008-01-24,109
2008-01-23,82
2008-01-22,80
2008-01-21,67
2008-01-20,60
2008-01-05,36
2008-01-04,67
2008-01-07,56
2008-01-06,46
2008-01-01,27
2008-01-03,59
2008-01-02,61
2008-01-09,82
2008-01-08,58
2008-02-28,0
2008-02-26,98
2008-02-29,67
2008-02-01,73
2008-02-02,62
2008-02-03,70
2008-02-04,94
2008-02-05,97
2008-02-06,112
2008-02-07,72
2008-02-08,67
2008-02-09,59
2008-02-24,55
2008-02-25,90
2008-02-22,71
2008-02-23,40
2008-02-20,95
2008-02-21,78
2008-02-27,84
2008-02-17,64
2008-02-16,50
2008-02-15,79
2008-02-14,106
2008-02-13,96
2008-02-12,87
2008-02-11,96
2008-02-10,87
2008-02-19,87
2008-02-18,79
2008-03-14,102
2008-03-15,56
2008-03-16,78
2008-03-17,93
2008-03-10,84
2008-03-11,70
2008-03-12,108
2008-03-13,75
2008-03-18,75
2008-03-19,85
2008-03-30,64
2008-03-09,89
2008-03-31,108
2008-03-03,0
2008-03-02,64
2008-03-01,0
2008-03-07,83
2008-03-06,72
2008-03-05,97
2008-03-04,0
2008-03-21,54
2008-03-20,49
2008-03-23,47
2008-03-22,51
2008-03-25,79
2008-03-24,103
2008-03-27,86
2008-03-26,101
2008-03-29,72
2008-03-28,66
2008-03-08,66
2008-04-30,93
2008-04-15,99
2008-04-14,98
2008-04-17,86
2008-04-16,87
2008-04-11,68
2008-04-10,99
2008-04-13,61
2008-04-12,47
2008-04-19,63
2008-04-18,79
2008-04-28,105
2008-04-29,128
2008-04-20,48
2008-04-21,87
2008-04-22,113
2008-04-23,108
2008-04-24,91
2008-04-25,98
2008-04-26,57
2008-04-27,71
2008-04-06,76
2008-04-07,91
2008-04-04,60
2008-04-05,60
2008-04-02,123
2008-04-03,82
2008-04-01,145
2008-04-08,98
2008-04-09,107
2008-05-12,94
2008-05-13,92
2008-05-10,42
2008-05-11,53
2008-05-16,63
2008-05-31,38
2008-05-14,84
2008-05-15,79
2008-05-18,54
2008-05-19,78
2008-05-29,66
2008-05-28,82
2008-05-23,88
2008-05-22,71
2008-05-21,96
2008-05-20,82
2008-05-27,69
2008-05-26,99
2008-05-25,56
2008-05-24,66
