,pageviews
2007-12-20,42
2007-12-21,19
2007-12-22,28
2007-12-23,13
2007-12-24,25
2007-12-25,23
2007-12-26,24
2007-12-27,37
2007-12-28,30
2007-12-29,19
2007-12-19,35
2007-12-18,32
2007-12-31,25
2007-12-30,30
2007-12-15,19
2007-12-14,50
2007-12-17,30
2007-12-16,28
2007-12-11,36
2007-12-10,45
2007-12-13,44
2007-12-12,30
2008-01-30,43
2008-01-16,49
2008-01-17,37
2008-01-14,36
2008-01-15,29
2008-01-12,41
2008-01-13,40
2008-01-10,35
2008-01-11,25
2008-01-18,43
2008-01-19,23
2008-01-29,28
2008-01-28,35
2008-01-27,30
2008-01-26,29
2008-01-25,35
2008-01-24,43
2008-01-23,29
2008-01-22,42
2008-01-21,55
2008-01-20,39
2008-01-05,16
2008-01-04,26
2008-01-07,20
2008-01-06,28
2008-01-01,26
2008-01-03,47
2008-01-02,30
2008-01-09,24
2008-01-08,38
2008-02-28,0
2008-02-26,29
2008-02-29,24
2008-02-01,42
2008-02-02,36
2008-02-03,36
2008-02-04,46
2008-02-05,51
2008-02-06,52
2008-02-07,35
2008-02-08,42
2008-02-09,25
2008-02-24,27
2008-02-25,26
2008-02-22,28
2008-02-23,24
2008-02-20,32
2008-02-21,39
2008-02-27,46
2008-02-17,30
2008-02-16,35
2008-02-15,34
2008-02-14,28
2008-02-13,29
2008-02-12,37
2008-02-11,50
2008-02-10,31
2008-02-19,43
2008-02-18,29
2008-03-14,50
2008-03-15,31
2008-03-16,30
2008-03-17,33
2008-03-10,39
2008-03-11,26
2008-03-12,38
2008-03-13,49
2008-03-18,36
2008-03-19,49
2008-03-30,45
2008-03-09,30
2008-03-31,26
2008-03-03,0
2008-03-02,39
2008-03-01,0
2008-03-07,47
2008-03-06,37
2008-03-05,58
2008-03-04,0
2008-03-21,27
2008-03-20,47
2008-03-23,29
2008-03-22,25
2008-03-25,33
2008-03-24,37
2008-03-27,33
2008-03-26,32
2008-03-29,33
2008-03-28,42
2008-03-08,70
2008-04-30,55
2008-04-15,43
2008-04-14,49
2008-04-17,38
2008-04-16,47
2008-04-11,35
2008-04-10,29
2008-04-13,32
2008-04-12,25
2008-04-19,27
2008-04-18,47
2008-04-28,44
2008-04-29,61
2008-04-20,30
2008-04-21,46
2008-04-22,37
2008-04-23,42
2008-04-24,41
2008-04-25,35
2008-04-26,48
2008-04-27,29
2008-04-06,32
2008-04-07,28
2008-04-04,33
2008-04-05,19
2008-04-02,27
2008-04-03,49
2008-04-01,40
2008-04-08,37
2008-04-09,35
2008-05-12,39
2008-05-13,38
2008-05-10,36
2008-05-11,41
2008-05-16,26
2008-05-31,30
2008-05-14,36
2008-05-15,40
2008-05-18,24
2008-05-19,45
2008-05-29,60
2008-05-28,37
2008-05-23,38
2008-05-22,44
2008-05-21,38
2008-05-20,35
2008-05-27,39
2008-05-26,34
2008-05-25,31
2008-05-24,28
2008-05-01,48
2008-05-03,50
2008-05-02,45
2008-05-05,45
2008-05-04,36
2008-05-07,50
2008-05-06,46
2008-05-09,30
2008-05-08,34
2008-05-17,31
2008-05-30,33
2008-06-21,36
2008-06-27,41
2008-06-24,32
2008-06-25,45
2008-06-13,40
2008-06-12,55
2008-06-11,47
2008-06-10,43
2008-06-17,77
2008-06-16,37
2008-06-15,36
2008-06-14,38
2008-06-30,30
2008-06-19,64
2008-06-18,45
2008-06-28,60
2008-06-29,51
2008-06-08,46
2008-06-09,25
2008-06-04,57
2008-06-05,43
2008-06-06,48
2008-06-07,32
2008-06-26,52
2008-06-01,0
2008-06-02,0
2008-06-03,47
2008-06-22,28
2008-06-23,31
2008-06-20,30
2008-07-10,38
2008-07-11,32
2008-07-12,35
2008-07-07,36
2008-07-06,28
2008-07-05,35
2008-07-04,37
2008-07-03,36
2008-07-02,31
2008-07-09,25
2008-07-08,41
2008-08-04,27
2008-08-31,44
2008-08-30,52
2008-08-11,35
2008-08-10,25
2008-08-13,48
2008-08-12,39
2008-08-15,50
2008-08-14,59
2008-08-17,29
2008-08-16,22
2008-08-19,48
2008-08-18,62
2008-08-05,40
2008-08-02,22
2008-08-03,27
2008-08-26,30
2008-08-01,21
2008-08-06,38
2008-08-21,51
2008-08-22,29
2008-08-23,30
2008-08-08,27
2008-08-09,24
2008-08-28,76
2008-08-29,54
2008-08-24,27
2008-08-25,46
2008-08-27,79
2008-08-20,23
2008-08-07,41
2008-09-02,29
2008-09-27,25
2008-09-26,36
2008-09-25,38
2008-09-24,49
2008-09-09,46
2008-09-22,35
2008-09-21,32
2008-09-20,29
2008-09-05,54
2008-09-23,28
2008-09-07,32
2008-09-06,38
2008-09-01,32
2008-09-03,57
2008-09-28,29
2008-09-08,65
2008-09-04,39
2008-09-30,26
2008-09-29,22
2008-09-18,37
2008-09-19,57
2008-09-16,43
2008-09-17,41
2008-09-14,48
2008-09-15,40
2008-09-12,33
2008-09-13,32
2008-09-10,87
2008-09-11,43
2008-10-09,30
2008-10-08,23
2008-10-03,32
2008-10-02,36
2008-10-01,36
2008-10-07,33
2008-10-06,36
2008-10-05,18
2008-10-04,23
2008-10-21,0
2008-10-20,50
2008-10-23,36
2008-10-22,0
2008-10-25,28
2008-10-24,34
2008-10-27,36
2008-10-26,36
2008-10-29,31
2008-10-28,34
2008-10-30,37
2008-10-31,33
2008-10-14,49
2008-10-15,37
2008-10-16,43
2008-10-17,33
2008-10-10,34
2008-10-11,44
2008-10-12,30
2008-10-13,28
2008-10-18,27
2008-10-19,33
2008-11-28,19
2008-11-07,43
2008-11-17,32
2008-11-16,47
2008-11-15,47
2008-11-14,39
2008-11-13,33
2008-11-12,31
2008-11-11,38
2008-11-10,29
2008-11-30,41
2008-11-19,59
2008-11-18,39
2008-11-26,27
2008-11-01,41
2008-11-02,27
2008-11-03,50
2008-11-04,50
2008-11-05,32
2008-11-06,41
2008-11-29,28
2008-11-08,41
2008-11-27,36
2008-11-24,29
2008-11-25,42
2008-11-22,30
2008-11-23,26
2008-11-20,39
2008-11-21,27
2008-11-09,23
2008-12-29,21
2008-12-28,31
2008-12-27,38
2008-12-26,29
2008-12-25,38
2008-12-24,25
2008-12-23,33
2008-12-22,24
2008-12-21,22
2008-12-20,28
2008-12-05,34
2008-12-04,43
2008-12-07,40
2008-12-06,30
2008-12-01,25
2008-12-03,47
2008-12-02,34
2008-12-09,34
2008-12-08,27
2008-12-30,42
2008-12-31,36
2008-12-16,32
2008-12-17,56
2008-12-14,30
2008-12-15,32
2008-12-12,27
2008-12-13,38
2008-12-10,31
2008-12-11,36
2008-12-18,40
2008-12-19,50
2009-01-29,29
2009-01-19,50
2009-01-18,32
2009-01-13,63
2009-01-12,43
2009-01-11,46
2009-01-10,34
2009-01-17,43
2009-01-16,38
2009-01-15,25
2009-01-14,26
2009-01-31,34
2009-01-30,45
2009-01-24,30
2009-01-22,31
2009-01-23,36
2009-01-20,39
2009-01-21,56
2009-01-27,46
2009-01-04,51
2009-01-05,48
2009-01-06,41
2009-01-07,37
2009-01-26,41
2009-01-01,36
2009-01-02,37
2009-01-25,34
2009-01-28,31
2009-01-03,38
2009-01-08,49
2009-01-09,39
2009-02-23,56
2009-02-08,31
2009-02-09,56
2009-02-22,26
2009-02-21,63
2009-02-20,35
2009-02-27,56
2009-02-26,36
2009-02-25,32
2009-02-24,39
2009-02-01,34
2009-02-03,36
2009-02-02,40
2009-02-05,26
2009-02-04,24
2009-02-07,31
2009-02-06,31
2009-02-28,44
2009-02-18,29
2009-02-19,48
2009-02-12,36
2009-02-13,45
2009-02-10,37
2009-02-11,46
2009-02-16,42
2009-02-17,57
2009-02-14,29
2009-02-15,36
2009-03-19,32
2009-03-18,43
2009-03-31,38
2009-03-30,46
2009-03-15,41
2009-03-14,33
2009-03-17,34
2009-03-16,57
2009-03-11,28
2009-03-10,43
2009-03-13,29
2009-03-12,49
2009-03-26,45
2009-03-27,31
2009-03-28,30
2009-03-29,19
2009-03-20,30
2009-03-21,26
2009-03-22,22
2009-03-23,36
2009-03-24,28
2009-03-25,40
2009-03-08,43
2009-03-09,50
2009-03-06,32
2009-03-07,44
2009-03-04,47
2009-03-05,45
2009-03-02,62
2009-03-03,66
2009-03-01,46
2009-04-09,54
2009-04-18,32
2009-04-19,33
2009-04-14,56
2009-04-15,52
2009-04-30,33
2009-04-17,51
2009-04-10,43
2009-04-11,48
2009-04-12,26
2009-04-13,36
2009-04-16,43
2009-04-03,47
2009-04-02,73
2009-04-01,36
2009-04-07,43
2009-04-06,37
2009-04-05,45
2009-04-04,35
2009-04-21,52
2009-04-20,38
2009-04-23,42
2009-04-22,54
2009-04-25,28
2009-04-24,44
2009-04-27,39
2009-04-26,49
2009-04-29,51
2009-04-28,32
2009-04-08,44
2009-05-08,27
2009-05-09,21
2009-05-01,51
2009-05-02,31
2009-05-03,33
2009-05-04,41
2009-05-05,24
2009-05-06,37
2009-05-07,39
2009-05-26,33
2009-05-27,46
2009-05-24,30
2009-05-25,30
2009-05-22,25
2009-05-23,32
2009-05-20,30
2009-05-21,32
2009-05-28,46
2009-05-29,32
2009-05-19,36
2009-05-18,42
2009-05-17,38
2009-05-16,37
2009-05-15,36
2009-05-14,42
2009-05-13,46
2009-05-12,34
2009-05-11,38
2009-05-10,29
2009-05-31,29
2009-05-30,18
2009-06-29,31
2009-06-28,32
2009-06-30,46
2009-06-18,48
2009-06-19,34
2009-06-16,52
2009-06-17,46
2009-06-14,27
2009-06-15,36
2009-06-12,38
2009-06-13,28
2009-06-10,39
2009-06-11,32
2009-06-23,42
2009-06-22,29
2009-06-27,41
2009-06-26,28
2009-06-25,48
2009-06-24,51
2009-06-09,43
2009-06-08,39
2009-06-21,58
2009-06-20,33
2009-06-05,36
2009-06-04,42
2009-06-07,24
2009-06-06,47
2009-06-01,48
2009-06-03,46
2009-06-02,40
2009-07-02,34
2009-07-03,28
2009-07-24,39
2009-07-01,47
2009-07-06,36
2009-07-07,28
2009-07-04,23
2009-07-05,24
2009-07-08,51
2009-07-09,26
2009-07-28,33
2009-07-26,33
2009-07-27,29
2009-07-20,44
2009-07-21,44
2009-07-25,23
2009-07-22,33
2009-07-23,35
2009-07-31,31
2009-07-30,24
2009-07-11,30
2009-07-10,30
2009-07-13,38
2009-07-12,35
2009-07-15,24
2009-07-14,29
2009-07-17,49
2009-07-16,29
2009-07-19,38
2009-07-18,31
2009-07-29,42
2009-08-07,32
2009-08-06,44
2009-08-05,48
2009-08-04,42
2009-08-03,24
2009-08-02,28
2009-08-01,21
2009-08-25,41
2009-08-24,35
2009-08-27,41
2009-08-26,30
2009-08-21,51
2009-08-20,45
2009-08-09,29
2009-08-08,27
2009-08-29,36
2009-08-28,35
2009-08-10,40
2009-08-11,34
2009-08-12,39
2009-08-13,54
2009-08-14,48
2009-08-15,34
2009-08-16,25
2009-08-17,42
2009-08-18,53
2009-08-19,36
2009-08-30,38
2009-08-31,44
2009-08-23,28
2009-08-22,46
2009-09-15,42
2009-09-04,49
2009-09-28,37
2009-09-29,50
2009-09-08,32
2009-09-09,40
2009-09-23,0
2009-09-22,44
2009-09-05,35
2009-09-20,29
2009-09-21,51
2009-09-26,0
2009-09-27,0
2009-09-02,70
2009-09-03,57
2009-09-07,48
2009-09-01,48
2009-09-24,32
2009-09-25,0
2009-09-13,41
2009-09-12,49
2009-09-11,33
2009-09-10,60
2009-09-17,44
2009-09-16,38
2009-09-06,35
2009-09-14,50
2009-09-30,43
2009-09-19,28
2009-09-18,62
2009-10-20,45
2009-10-21,51
2009-10-22,40
2009-10-23,26
2009-10-24,29
2009-10-25,45
2009-10-08,52
2009-10-09,62
2009-10-06,50
2009-10-07,36
2009-10-04,42
2009-10-05,26
2009-10-02,51
2009-10-03,44
2009-10-01,49
2009-10-26,38
2009-10-27,43
2009-10-28,86
2009-10-29,46
2009-10-19,64
2009-10-18,32
2009-10-31,46
2009-10-30,42
2009-10-15,0
2009-10-14,0
2009-10-17,64
2009-10-16,0
2009-10-11,26
2009-10-10,39
2009-10-13,49
2009-10-12,43
2009-11-23,36
2009-11-08,37
2009-11-18,36
2009-11-19,54
2009-11-12,43
2009-11-13,42
2009-11-10,57
2009-11-11,36
2009-11-16,38
2009-11-17,39
2009-11-14,34
2009-11-15,0
2009-11-29,39
2009-11-28,29
2009-11-30,47
2009-11-09,38
2009-11-22,0
2009-11-21,27
2009-11-20,56
2009-11-27,49
2009-11-26,26
2009-11-25,39
2009-11-24,39
2009-11-01,35
2009-11-03,33
2009-11-02,29
2009-11-05,45
2009-11-04,59
2009-11-07,34
2009-11-06,51
2009-12-04,53
2009-12-05,48
2009-12-06,43
2009-12-07,31
2009-12-26,31
2009-12-01,30
2009-12-02,24
2009-12-03,43
2009-12-28,43
2009-12-29,27
2009-12-08,33
2009-12-09,54
2009-12-22,36
2009-12-23,40
2009-12-20,22
2009-12-19,34
2009-12-21,42
2009-12-13,32
2009-12-12,30
2009-12-11,49
2009-12-10,31
2009-12-17,26
2009-12-16,41
2009-12-15,36
2009-12-14,36
2009-12-31,35
2009-12-30,29
2009-12-24,37
2009-12-25,30
2009-12-18,24
2009-12-27,26
2010-01-31,38
2010-01-30,44
2010-01-11,37
2010-01-10,18
2010-01-13,37
2010-01-12,31
2010-01-15,47
2010-01-14,23
2010-01-17,27
2010-01-16,33
2010-01-19,40
2010-01-18,51
2010-01-05,44
2010-01-22,31
2010-01-02,28
2010-01-25,42
2010-01-27,46
2010-01-20,32
2010-01-21,52
2010-01-24,0
2010-01-03,28
2010-01-26,47
2010-01-01,21
2010-01-06,40
2010-01-07,42
2010-01-04,21
2010-01-23,0
2010-01-08,36
2010-01-09,35
2010-01-28,46
2010-01-29,46
2010-02-28,25
2010-02-03,31
2010-02-02,43
2010-02-01,45
2010-02-07,29
2010-02-06,48
2010-02-05,52
2010-02-04,44
2010-02-21,43
2010-02-20,39
2010-02-09,32
2010-02-08,0
2010-02-25,38
2010-02-24,40
2010-02-27,57
2010-02-26,54
2010-02-23,69
2010-02-22,37
2010-02-18,42
2010-02-19,25
2010-02-14,35
2010-02-15,31
2010-02-16,45
2010-02-17,55
2010-02-10,40
2010-02-11,38
2010-02-12,46
2010-02-13,26
2010-03-19,55
2010-03-18,61
2010-03-17,51
2010-03-16,41
2010-03-15,41
2010-03-14,38
2010-03-13,39
2010-03-12,46
2010-03-11,38
2010-03-10,35
2010-03-31,58
2010-03-30,49
2010-03-08,35
2010-03-09,40
2010-03-01,24
2010-03-02,39
2010-03-03,40
2010-03-04,34
2010-03-05,37
2010-03-06,21
2010-03-07,30
2010-03-26,64
2010-03-27,104
2010-03-24,70
2010-03-25,105
2010-03-22,48
2010-03-23,51
2010-03-20,59
2010-03-21,40
2010-03-28,35
2010-03-29,54
2010-04-09,53
2010-04-22,61
2010-04-21,47
2010-04-20,64
2010-04-27,52
2010-04-26,57
2010-04-25,52
2010-04-24,42
2010-04-01,72
2010-04-03,71
2010-04-02,42
2010-04-05,61
2010-04-04,68
2010-04-07,63
2010-04-06,72
2010-04-28,54
2010-04-30,43
2010-04-18,86
2010-04-19,69
