,pageviews
2007-12-20,18
2007-12-21,13
2007-12-22,7
2007-12-23,6
2007-12-24,8
2007-12-25,6
2007-12-26,7
2007-12-27,8
2007-12-28,12
2007-12-29,9
2007-12-19,24
2007-12-18,12
2007-12-31,10
2007-12-30,10
2007-12-15,12
2007-12-14,25
2007-12-17,28
2007-12-16,6
2007-12-11,20
2007-12-10,20
2007-12-13,28
2007-12-12,20
2008-01-30,43
2008-01-16,33
2008-01-17,34
2008-01-14,24
2008-01-15,49
2008-01-12,14
2008-01-13,29
2008-01-10,35
2008-01-11,24
2008-01-18,22
2008-01-19,14
2008-01-29,34
2008-01-28,40
2008-01-27,21
2008-01-26,16
2008-01-25,24
2008-01-24,46
2008-01-23,23
2008-01-22,35
2008-01-21,35
2008-01-20,14
2008-01-05,18
2008-01-04,17
2008-01-07,21
2008-01-06,15
2008-01-01,9
2008-01-03,13
2008-01-02,17
2008-01-09,32
2008-01-08,36
2008-02-28,0
2008-02-26,43
2008-02-29,29
2008-02-01,19
2008-02-02,17
2008-02-03,20
2008-02-04,34
2008-02-05,31
2008-02-06,50
2008-02-07,46
2008-02-08,49
2008-02-09,15
2008-02-24,23
2008-02-25,27
2008-02-22,30
2008-02-23,18
2008-02-20,41
2008-02-21,37
2008-02-27,53
2008-02-17,30
2008-02-16,15
2008-02-15,28
2008-02-14,61
2008-02-13,32
2008-02-12,45
2008-02-11,36
2008-02-10,30
2008-02-19,46
2008-02-18,30
2008-03-14,36
2008-03-15,16
2008-03-16,20
2008-03-17,32
2008-03-10,27
2008-03-11,38
2008-03-12,34
2008-03-13,44
2008-03-18,26
2008-03-19,26
2008-03-30,14
2008-03-09,23
2008-03-31,36
2008-03-03,0
2008-03-02,32
2008-03-01,0
2008-03-07,39
2008-03-06,53
2008-03-05,44
2008-03-04,0
2008-03-21,10
2008-03-20,15
2008-03-23,24
2008-03-22,9
2008-03-25,31
2008-03-24,41
2008-03-27,19
2008-03-26,30
2008-03-29,11
2008-03-28,19
2008-03-08,31
2008-04-30,40
2008-04-15,26
2008-04-14,31
2008-04-17,23
2008-04-16,47
2008-04-11,26
2008-04-10,21
2008-04-13,18
2008-04-12,13
2008-04-19,18
2008-04-18,20
2008-04-28,25
2008-04-29,37
2008-04-20,17
2008-04-21,32
2008-04-22,45
2008-04-23,35
2008-04-24,24
2008-04-25,29
2008-04-26,13
2008-04-27,14
2008-04-06,17
2008-04-07,23
2008-04-04,20
2008-04-05,19
2008-04-02,23
2008-04-03,28
2008-04-01,35
2008-04-08,26
2008-04-09,53
2008-05-12,22
2008-05-13,24
2008-05-10,14
2008-05-11,20
2008-05-16,19
2008-05-31,18
2008-05-14,38
2008-05-15,25
2008-05-18,20
2008-05-19,28
2008-05-29,21
2008-05-28,39
2008-05-23,21
2008-05-22,22
2008-05-21,32
2008-05-20,27
2008-05-27,22
2008-05-26,18
2008-05-25,19
2008-05-24,4
2008-05-01,27
2008-05-03,15
2008-05-02,23
2008-05-05,20
2008-05-04,24
2008-05-07,24
2008-05-06,26
2008-05-09,20
2008-05-08,32
2008-05-17,22
2008-05-30,18
2008-06-21,28
2008-06-27,26
2008-06-24,17
2008-06-25,30
2008-06-13,42
2008-06-12,41
2008-06-11,36
2008-06-10,31
2008-06-17,23
2008-06-16,32
2008-06-15,19
2008-06-14,23
2008-06-30,45
2008-06-19,31
2008-06-18,21
2008-06-28,20
2008-06-29,21
2008-06-08,19
2008-06-09,27
2008-06-04,23
2008-06-05,31
2008-06-06,34
