,pageviews
2007-12-20,38
2007-12-21,39
2007-12-22,43
2007-12-23,20
2007-12-24,35
2007-12-25,20
2007-12-26,30
2007-12-27,35
2007-12-28,24
2007-12-29,25
2007-12-19,51
2007-12-18,56
2007-12-31,44
2007-12-30,31
2007-12-15,58
2007-12-14,54
2007-12-17,51
2007-12-16,48
2007-12-11,48
2007-12-10,57
2007-12-13,57
2007-12-12,67
2008-01-30,66
2008-01-16,41
2008-01-17,69
2008-01-14,70
2008-01-15,65
2008-01-12,40
2008-01-13,40
2008-01-10,57
2008-01-11,49
2008-01-18,77
2008-01-19,67
2008-01-29,60
2008-01-28,67
2008-01-27,44
2008-01-26,58
2008-01-25,44
2008-01-24,98
2008-01-23,69
2008-01-22,69
2008-01-21,49
2008-01-20,47
2008-01-05,70
2008-01-04,55
2008-01-07,55
2008-01-06,39
2008-01-01,33
2008-01-03,50
2008-01-02,43
2008-01-09,49
2008-01-08,73
2008-02-28,0
2008-02-26,67
2008-02-29,62
2008-02-01,54
2008-02-02,52
2008-02-03,50
2008-02-04,51
2008-02-05,52
2008-02-06,53
2008-02-07,52
2008-02-08,54
2008-02-09,34
2008-02-24,57
2008-02-25,53
2008-02-22,53
2008-02-23,39
2008-02-20,69
2008-02-21,61
2008-02-27,87
2008-02-17,34
2008-02-16,34
2008-02-15,63
2008-02-14,47
2008-02-13,79
2008-02-12,90
2008-02-11,68
2008-02-10,57
2008-02-19,62
2008-02-18,56
2008-03-14,54
2008-03-15,59
2008-03-16,33
2008-03-17,58
2008-03-10,82
2008-03-11,86
2008-03-12,57
2008-03-13,54
2008-03-18,61
2008-03-19,88
2008-03-30,57
2008-03-09,46
2008-03-31,80
2008-03-03,0
2008-03-02,70
2008-03-01,0
2008-03-07,62
2008-03-06,89
2008-03-05,91
2008-03-04,0
2008-03-21,33
2008-03-20,37
2008-03-23,36
2008-03-22,44
2008-03-25,63
2008-03-24,36
2008-03-27,55
2008-03-26,65
2008-03-29,38
2008-03-28,60
2008-03-08,44
2008-04-30,48
2008-04-15,48
2008-04-14,67
2008-04-17,106
2008-04-16,76
2008-04-11,69
2008-04-10,54
2008-04-13,56
2008-04-12,46
2008-04-19,36
2008-04-18,67
2008-04-28,64
2008-04-29,72
2008-04-20,32
2008-04-21,56
2008-04-22,67
2008-04-23,71
2008-04-24,49
2008-04-25,39
2008-04-26,28
2008-04-27,63
2008-04-06,68
2008-04-07,58
2008-04-04,50
2008-04-05,40
2008-04-02,80
2008-04-03,112
2008-04-01,76
2008-04-08,56
2008-04-09,70
2008-05-12,56
2008-05-13,54
2008-05-10,56
2008-05-11,45
2008-05-16,43
2008-05-31,50
