,pageviews
2007-12-20,35
2007-12-21,30
2007-12-22,15
2007-12-23,16
2007-12-24,13
2007-12-25,18
2007-12-26,22
2007-12-27,30
2007-12-28,32
2007-12-29,23
2007-12-19,35
2007-12-18,35
2007-12-31,22
2007-12-30,21
2007-12-15,30
2007-12-14,20
2007-12-17,42
2007-12-16,39
2007-12-11,37
2007-12-10,63
2007-12-13,65
2007-12-12,41
2008-01-30,51
2008-01-16,54
2008-01-17,67
2008-01-14,57
2008-01-15,47
2008-01-12,24
2008-01-13,30
2008-01-10,56
2008-01-11,41
2008-01-18,32
2008-01-19,46
2008-01-29,55
2008-01-28,73
2008-01-27,33
2008-01-26,26
2008-01-25,49
2008-01-24,31
2008-01-23,41
2008-01-22,41
2008-01-21,41
2008-01-20,29
2008-01-05,29
2008-01-04,37
2008-01-07,28
2008-01-06,20
2008-01-01,21
2008-01-03,38
2008-01-02,33
2008-01-09,56
2008-01-08,62
2008-02-28,0
2008-02-26,65
2008-02-29,45
2008-02-01,52
2008-02-02,31
2008-02-03,29
2008-02-04,53
2008-02-05,52
2008-02-06,53
2008-02-07,77
2008-02-08,58
2008-02-09,43
2008-02-24,37
2008-02-25,58
2008-02-22,40
2008-02-23,27
2008-02-20,49
2008-02-21,42
2008-02-27,47
2008-02-17,30
2008-02-16,36
2008-02-15,45
2008-02-14,49
2008-02-13,59
2008-02-12,71
2008-02-11,43
2008-02-10,36
2008-02-19,59
2008-02-18,40
2008-03-14,47
2008-03-15,33
2008-03-16,30
2008-03-17,48
2008-03-10,45
2008-03-11,71
2008-03-12,48
2008-03-13,49
2008-03-18,63
2008-03-19,44
2008-03-30,37
2008-03-09,18
2008-03-31,48
2008-03-03,0
2008-03-02,32
2008-03-01,0
2008-03-07,51
2008-03-06,45
2008-03-05,58
2008-03-04,0
2008-03-21,29
2008-03-20,36
2008-03-23,22
2008-03-22,33
2008-03-25,49
2008-03-24,41
2008-03-27,59
2008-03-26,47
2008-03-29,35
2008-03-28,55
2008-03-08,37
2008-04-30,52
2008-04-15,63
2008-04-14,56
2008-04-17,44
2008-04-16,67
2008-04-11,44
2008-04-10,61
2008-04-13,48
2008-04-12,36
2008-04-19,25
2008-04-18,47
2008-04-28,44
2008-04-29,44
2008-04-20,43
2008-04-21,61
2008-04-22,47
2008-04-23,47
2008-04-24,45
2008-04-25,50
2008-04-26,16
2008-04-27,22
2008-04-06,50
2008-04-07,47
2008-04-04,49
2008-04-05,25
2008-04-02,63
2008-04-03,50
2008-04-01,51
2008-04-08,50
2008-04-09,47
2008-05-12,45
2008-05-13,48
2008-05-10,18
2008-05-11,23
2008-05-16,43
2008-05-31,43
2008-05-14,53
2008-05-15,31
2008-05-18,39
2008-05-19,58
2008-05-29,70
2008-05-28,50
2008-05-23,43
2008-05-22,40
2008-05-21,54
2008-05-20,45
2008-05-27,49
2008-05-26,40
2008-05-25,21
2008-05-24,37
2008-05-01,35
2008-05-03,45
2008-05-02,44
2008-05-05,52
2008-05-04,29
2008-05-07,48
2008-05-06,52
2008-05-09,35
2008-05-08,42
2008-05-17,58
2008-05-30,48
2008-06-21,38
2008-06-27,61
2008-06-24,53
2008-06-25,65
2008-06-13,58
2008-06-12,36
2008-06-11,46
2008-06-10,39
2008-06-17,51
2008-06-16,24
2008-06-15,29
2008-06-14,57
2008-06-30,37
2008-06-19,76
2008-06-18,45
2008-06-28,51
2008-06-29,33
2008-06-08,32
2008-06-09,22
2008-06-04,56
2008-06-05,49
2008-06-06,39
2008-06-07,41
2008-06-26,47
2008-06-01,0
2008-06-02,0
2008-06-03,54
2008-06-22,23
2008-06-23,33
2008-06-20,51
2008-07-10,39
2008-07-11,28
2008-07-12,22
2008-07-07,47
2008-07-06,22
2008-07-05,18
2008-07-04,37
2008-07-03,67
2008-07-02,57
2008-07-09,27
2008-07-08,39
2008-08-04,43
2008-08-31,26
2008-08-30,26
2008-08-11,39
2008-08-10,29
2008-08-13,30
2008-08-12,34
2008-08-15,30
2008-08-14,34
2008-08-17,22
2008-08-16,40
2008-08-19,56
2008-08-18,65
2008-08-05,60
2008-08-02,20
2008-08-03,25
2008-08-26,46
2008-08-01,40
2008-08-06,78
2008-08-21,53
2008-08-22,45
2008-08-23,15
2008-08-08,52
2008-08-09,20
2008-08-28,52
2008-08-29,37
2008-08-24,27
2008-08-25,60
2008-08-27,70
2008-08-20,39
2008-08-07,47
2008-09-02,33
2008-09-27,39
2008-09-26,56
2008-09-25,38
2008-09-24,43
2008-09-09,63
2008-09-22,52
2008-09-21,31
2008-09-20,23
2008-09-05,39
2008-09-23,52
2008-09-07,34
2008-09-06,25
2008-09-01,38
2008-09-03,47
2008-09-28,31
2008-09-08,62
2008-09-04,45
2008-09-30,56
2008-09-29,61
2008-09-18,56
2008-09-19,44
2008-09-16,56
2008-09-17,42
2008-09-14,29
2008-09-15,60
2008-09-12,40
2008-09-13,15
2008-09-10,52
2008-09-11,49
2008-10-09,67
2008-10-08,43
2008-10-03,42
2008-10-02,52
2008-10-01,51
2008-10-07,46
2008-10-06,69
2008-10-05,40
2008-10-04,30
2008-10-21,0
2008-10-20,47
2008-10-23,46
2008-10-22,0
2008-10-25,32
2008-10-24,47
2008-10-27,47
2008-10-26,38
2008-10-29,53
2008-10-28,58
2008-10-30,43
2008-10-31,40
2008-10-14,51
2008-10-15,73
2008-10-16,62
2008-10-17,60
2008-10-10,45
2008-10-11,30
2008-10-12,48
2008-10-13,62
2008-10-18,27
2008-10-19,47
2008-11-28,54
2008-11-07,52
2008-11-17,102
2008-11-16,59
2008-11-15,37
2008-11-14,54
2008-11-13,61
2008-11-12,52
2008-11-11,49
2008-11-10,54
2008-11-30,39
2008-11-19,75
2008-11-18,85
2008-11-26,62
2008-11-01,24
2008-11-02,39
2008-11-03,46
2008-11-04,50
2008-11-05,58
2008-11-06,62
2008-11-29,32
2008-11-08,28
2008-11-27,47
2008-11-24,104
2008-11-25,85
2008-11-22,39
2008-11-23,79
2008-11-20,55
2008-11-21,47
2008-11-09,31
2008-12-29,27
2008-12-28,27
2008-12-27,29
2008-12-26,34
2008-12-25,60
2008-12-24,59
2008-12-23,47
2008-12-22,43
2008-12-21,35
2008-12-20,37
2008-12-05,54
2008-12-04,58
2008-12-07,33
2008-12-06,37
2008-12-01,68
2008-12-03,70
2008-12-02,60
2008-12-09,62
2008-12-08,50
2008-12-30,27
2008-12-31,27
2008-12-16,69
2008-12-17,61
2008-12-14,36
2008-12-15,44
2008-12-12,46
2008-12-13,38
2008-12-10,56
2008-12-11,59
2008-12-18,42
2008-12-19,36
