,pageviews
2007-12-20,86
2007-12-21,28
2007-12-22,21
2007-12-23,23
2007-12-24,96
2007-12-25,26
2007-12-26,22
2007-12-27,17
2007-12-28,25
2007-12-29,21
2007-12-19,118
2007-12-18,110
2007-12-31,14
2007-12-30,24
2007-12-15,19
2007-12-14,34
2007-12-17,28
2007-12-16,26
2007-12-11,38
2007-12-10,31
2007-12-13,40
2007-12-12,87
2008-01-30,31
2008-01-16,46
2008-01-17,60
2008-01-14,54
2008-01-15,55
2008-01-12,17
2008-01-13,23
2008-01-10,25
2008-01-11,38
2008-01-18,44
2008-01-19,21
2008-01-29,30
2008-01-28,34
2008-01-27,18
2008-01-26,23
2008-01-25,20
2008-01-24,31
2008-01-23,41
2008-01-22,28
2008-01-21,40
2008-01-20,22
2008-01-05,34
2008-01-04,46
2008-01-07,123
2008-01-06,35
2008-01-01,19
2008-01-03,37
2008-01-02,22
2008-01-09,61
2008-01-08,35
2008-02-28,0
2008-02-26,47
2008-02-29,39
2008-02-01,26
2008-02-02,15
2008-02-03,25
2008-02-04,29
2008-02-05,53
2008-02-06,44
2008-02-07,36
2008-02-08,37
2008-02-09,132
2008-02-24,28
2008-02-25,47
2008-02-22,41
2008-02-23,31
2008-02-20,65
2008-02-21,26
2008-02-27,29
2008-02-17,24
2008-02-16,24
2008-02-15,43
2008-02-14,39
2008-02-13,30
2008-02-12,43
2008-02-11,63
2008-02-10,78
2008-02-19,38
2008-02-18,34
2008-03-14,43
2008-03-15,43
2008-03-16,39
2008-03-17,54
2008-03-10,78
2008-03-11,56
2008-03-12,78
2008-03-13,58
2008-03-18,56
2008-03-19,38
2008-03-30,25
2008-03-09,45
2008-03-31,76
2008-03-03,0
2008-03-02,39
2008-03-01,0
2008-03-07,65
2008-03-06,53
2008-03-05,76
2008-03-04,0
2008-03-21,30
2008-03-20,45
2008-03-23,28
2008-03-22,30
2008-03-25,24
2008-03-24,33
2008-03-27,76
2008-03-26,44
2008-03-29,27
2008-03-28,39
2008-03-08,40
2008-04-30,51
2008-04-15,35
2008-04-14,53
2008-04-17,35
2008-04-16,50
2008-04-11,54
2008-04-10,49
2008-04-13,45
2008-04-12,44
2008-04-19,39
2008-04-18,56
2008-04-28,48
2008-04-29,63
2008-04-20,41
2008-04-21,40
2008-04-22,70
2008-04-23,44
2008-04-24,74
2008-04-25,103
2008-04-26,28
2008-04-27,40
2008-04-06,28
2008-04-07,35
2008-04-04,41
2008-04-05,38
2008-04-02,53
2008-04-03,34
2008-04-01,49
2008-04-08,53
