,pageviews
2007-12-20,73
2007-12-21,49
2007-12-22,50
2007-12-23,44
2007-12-24,34
2007-12-25,44
2007-12-26,51
2007-12-27,53
2007-12-28,61
2007-12-29,46
2007-12-19,63
2007-12-18,105
2007-12-31,34
2007-12-30,49
2007-12-15,50
2007-12-14,88
2007-12-17,67
2007-12-16,51
2007-12-11,98
2007-12-10,112
2007-12-13,86
2007-12-12,112
2008-01-30,77
2008-01-16,108
2008-01-17,113
2008-01-14,90
2008-01-15,116
2008-01-12,62
2008-01-13,65
2008-01-10,107
2008-01-11,108
2008-01-18,74
2008-01-19,74
2008-01-29,106
2008-01-28,86
2008-01-27,82
2008-01-26,63
2008-01-25,90
2008-01-24,111
2008-01-23,129
2008-01-22,99
2008-01-21,106
2008-01-20,80
2008-01-05,63
2008-01-04,81
2008-01-07,105
2008-01-06,64
2008-01-01,36
2008-01-03,91
2008-01-02,74
2008-01-09,93
2008-01-08,88
2008-02-28,0
2008-02-26,130
2008-02-29,84
2008-02-01,85
2008-02-02,60
2008-02-03,63
2008-02-04,66
2008-02-05,84
2008-02-06,64
2008-02-07,67
2008-02-08,54
2008-02-09,39
2008-02-24,52
2008-02-25,140
2008-02-22,68
2008-02-23,61
2008-02-20,84
2008-02-21,67
2008-02-27,115
2008-02-17,46
2008-02-16,39
2008-02-15,59
2008-02-14,70
2008-02-13,69
2008-02-12,71
2008-02-11,65
2008-02-10,40
2008-02-19,82
2008-02-18,78
2008-03-14,96
2008-03-15,82
2008-03-16,69
2008-03-17,119
2008-03-10,104
2008-03-11,157
2008-03-12,130
2008-03-13,99
2008-03-18,80
2008-03-19,87
2008-03-30,92
2008-03-09,61
2008-03-31,103
2008-03-03,0
2008-03-02,81
2008-03-01,0
2008-03-07,91
2008-03-06,122
2008-03-05,112
2008-03-04,0
2008-03-21,61
2008-03-20,91
2008-03-23,65
2008-03-22,59
2008-03-25,84
2008-03-24,79
2008-03-27,107
2008-03-26,79
2008-03-29,63
2008-03-28,97
2008-03-08,77
2008-04-30,93
2008-04-15,107
2008-04-14,100
2008-04-17,101
2008-04-16,100
2008-04-11,97
2008-04-10,112
2008-04-13,68
2008-04-12,62
2008-04-19,70
2008-04-18,75
2008-04-28,85
2008-04-29,105
2008-04-20,58
2008-04-21,119
2008-04-22,73
2008-04-23,91
2008-04-24,98
2008-04-25,96
2008-04-26,46
2008-04-27,52
2008-04-06,91
2008-04-07,124
2008-04-04,99
2008-04-05,55
2008-04-02,98
2008-04-03,96
2008-04-01,114
2008-04-08,105
2008-04-09,104
2008-05-12,86
2008-05-13,92
2008-05-10,56
2008-05-11,50
2008-05-16,69
2008-05-31,59
2008-05-14,78
2008-05-15,86
2008-05-18,63
2008-05-19,95
2008-05-29,76
2008-05-28,83
2008-05-23,53
2008-05-22,99
2008-05-21,100
2008-05-20,101
2008-05-27,97
2008-05-26,79
2008-05-25,51
2008-05-24,40
2008-05-01,96
2008-05-03,64
2008-05-02,95
2008-05-05,115
2008-05-04,58
2008-05-07,90
2008-05-06,96
2008-05-09,69
2008-05-08,73
2008-05-17,54
2008-05-30,89
2008-06-21,79
2008-06-27,54
2008-06-24,89
2008-06-25,69
2008-06-13,123
2008-06-12,106
2008-06-11,126
2008-06-10,107
2008-06-17,133
2008-06-16,80
2008-06-15,90
2008-06-14,81
2008-06-30,42
2008-06-19,88
2008-06-18,153
2008-06-28,72
2008-06-29,52
2008-06-08,99
2008-06-09,71
2008-06-04,73
2008-06-05,93
2008-06-06,105
2008-06-07,77
2008-06-26,89
2008-06-01,0
2008-06-02,0
2008-06-03,78
2008-06-22,54
2008-06-23,75
2008-06-20,101
2008-07-10,74
2008-07-11,45
2008-07-12,43
2008-07-07,70
2008-07-06,41
2008-07-05,51
2008-07-04,51
2008-07-03,72
2008-07-02,102
2008-07-09,65
2008-07-08,67
2008-08-04,63
2008-08-31,56
2008-08-30,58
2008-08-11,95
2008-08-10,63
2008-08-13,115
2008-08-12,74
2008-08-15,59
2008-08-14,67
2008-08-17,39
2008-08-16,47
2008-08-19,64
2008-08-18,66
2008-08-05,86
2008-08-02,45
2008-08-03,40
2008-08-26,92
2008-08-01,63
2008-08-06,71
2008-08-21,129
2008-08-22,81
2008-08-23,39
2008-08-08,52
2008-08-09,39
2008-08-28,106
2008-08-29,77
2008-08-24,57
2008-08-25,84
2008-08-27,105
2008-08-20,81
2008-08-07,93
2008-09-02,81
2008-09-27,74
2008-09-26,82
2008-09-25,94
2008-09-24,100
2008-09-09,128
2008-09-22,106
2008-09-21,70
2008-09-20,73
2008-09-05,89
2008-09-23,123
2008-09-07,73
2008-09-06,74
2008-09-01,79
2008-09-03,106
2008-09-28,86
2008-09-08,128
2008-09-04,89
2008-09-30,119
2008-09-29,108
2008-09-18,100
2008-09-19,78
2008-09-16,124
2008-09-17,98
2008-09-14,99
2008-09-15,106
2008-09-12,98
2008-09-13,57
2008-09-10,87
2008-09-11,85
2008-10-09,97
2008-10-08,124
2008-10-03,105
2008-10-02,90
2008-10-01,135
2008-10-07,143
2008-10-06,115
2008-10-05,96
2008-10-04,61
2008-10-21,0
2008-10-20,122
2008-10-23,124
2008-10-22,0
2008-10-25,78
2008-10-24,86
2008-10-27,104
2008-10-26,64
2008-10-29,135
2008-10-28,98
2008-10-30,95
2008-10-31,81
2008-10-14,152
2008-10-15,149
2008-10-16,105
2008-10-17,108
2008-10-10,100
2008-10-11,72
2008-10-12,103
2008-10-13,156
2008-10-18,90
2008-10-19,104
2008-11-28,84
2008-11-07,100
2008-11-17,112
2008-11-16,119
2008-11-15,69
2008-11-14,84
2008-11-13,106
2008-11-12,149
2008-11-11,99
2008-11-10,111
2008-11-30,63
2008-11-19,104
2008-11-18,94
2008-11-26,99
2008-11-01,76
2008-11-02,62
2008-11-03,123
2008-11-04,128
2008-11-05,94
2008-11-06,69
2008-11-29,63
2008-11-08,108
2008-11-27,84
2008-11-24,100
2008-11-25,94
2008-11-22,88
2008-11-23,82
2008-11-20,117
